code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_day_click,total_click,befor_modulopen_click,after_modulopen_click,resource_sum_click,oucontent_sum_click,url_sum_click,homepage_sum_click,subpage_sum_click,glossary_sum_click,forumng_sum_click,oucollaborate_sum_click,dataplus_sum_click,quiz_sum_click,ouelluminate_sum_click,sharedsubpage_sum_click,questionnaire_sum_click,page_sum_click,externalquiz_sum_click,ouwiki_sum_click,dualpane_sum_click,repeatactivity_sum_click,folder_sum_click,htmlactivity_sum_click,final_score,date_registration
BBB,2013J,593694,F,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,Pass,61,16440,93,16347,234,89,171,2317,262,15,13154,10,-1,187,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,77.8,-3
BBB,2013J,593695,F,Ireland,Lower Than A Level,60-70%,35-55,0,75,N,Pass,1,291,26,265,21,35,5,67,52,-1,20,-1,-1,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68.2,-45
BBB,2013J,593707,F,Ireland,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn,7,545,37,508,41,16,61,143,122,2,105,1,-1,49,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,8.6,-52
BBB,2013J,593709,F,Ireland,Lower Than A Level,10-20%,35-55,0,60,N,Fail,2,210,0,210,8,-1,5,31,16,4,109,-1,-1,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.5,-71
BBB,2013J,593711,F,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,Pass,0,107,0,107,2,-1,-1,22,3,-1,10,-1,-1,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67.8,-24
BBB,2013J,593712,F,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,Pass,2,546,32,514,29,13,12,149,32,-1,240,-1,-1,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,69.2,-45
BBB,2013J,593715,F,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,Pass,1,347,11,336,36,32,15,48,26,-1,106,-1,-1,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.2,-35
BBB,2013J,593727,F,Ireland,Lower Than A Level,60-70%,35-55,0,75,N,Pass,9,2403,48,2355,80,52,93,572,124,-1,1359,3,-1,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71.8,-24
BBB,2013J,593743,F,East Anglian Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,4,973,102,871,32,48,44,198,57,3,468,-1,-1,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79.4,-81
BBB,2013J,593798,F,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Pass,2,507,9,498,4,11,5,112,13,-1,268,-1,-1,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84.7,-43
BBB,2013J,593871,F,East Midlands Region,A Level or Equivalent,10-20%,0-35,0,90,Y,Pass,4,1130,54,1076,32,33,58,347,62,1,539,1,-1,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62.8,-88
BBB,2013J,593875,F,Ireland,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,5,1320,0,1320,22,28,19,344,23,-1,787,-1,-1,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85.05135135,-50
BBB,2013J,593898,F,South East Region,Lower Than A Level,20-30%,0-35,0,90,Y,Pass,6,1587,106,1481,36,28,29,580,55,-1,763,1,-1,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72.5,-90
BBB,2013J,593900,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,2,518,30,488,12,1,20,116,18,-1,241,-1,-1,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51.1,-91
BBB,2013J,593930,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,Y,Withdrawn,4,33,0,33,4,1,2,6,4,-1,15,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.36969697,-57
BBB,2013J,594015,F,East Anglian Region,A Level or Equivalent,10-20%,0-35,0,120,N,Pass,2,442,23,419,42,1,20,132,49,-1,101,1,-1,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58.2,-88
BBB,2013J,594038,F,East Anglian Region,A Level or Equivalent,10-20%,35-55,0,60,N,Fail,1,127,0,127,4,-1,1,51,14,-1,21,1,-1,34,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,12.7,-22
BBB,2013J,594043,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,120,N,Withdrawn,8,957,223,734,90,7,57,260,81,3,417,2,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25.8,-88
BBB,2013J,594056,F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,4,1107,44,1063,12,11,12,282,42,1,605,-1,-1,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75.1,-53
BBB,2013J,594208,F,Scotland,HE Qualification,10-20%,0-35,0,60,N,Withdrawn,1,1,1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58.4087617,-73
BBB,2013J,594456,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,2,556,29,527,88,9,6,114,36,-1,225,3,-1,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70.9,-88
BBB,2013J,594468,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,Y,Pass,4,1067,72,995,42,52,66,330,120,-1,341,1,-1,115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.2,-74
BBB,2013J,594497,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,1,85,0,85,5,1,5,27,7,-1,1,-1,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27.1,-17
BBB,2013J,594529,F,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,120,Y,Distinction,3,871,16,855,12,14,11,321,31,3,383,-1,-1,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87.1,-25
BBB,2013J,594677,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,3,769,36,733,21,75,41,206,30,1,309,-1,-1,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85.6,-73
BBB,2013J,594693,F,South West Region,Lower Than A Level,20-30%,35-55,0,120,N,Distinction,2,618,13,605,17,54,14,179,65,-1,210,-1,-1,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87.1,-73
BBB,2013J,594697,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,1,26,0,26,8,1,1,7,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.1,-30
BBB,2013J,594762,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,3,671,75,596,121,12,22,248,180,-1,19,-1,-1,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,62.1,-87
BBB,2013J,594776,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,4,1127,22,1105,12,33,17,226,26,2,741,2,-1,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64.7,-66
BBB,2013J,594812,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,180,N,Withdrawn,13,190,13,177,30,2,21,91,30,-1,15,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.3499679,-62
BBB,2013J,594845,M,London Region,Lower Than A Level,10-20%,35-55,0,60,N,Fail,1,270,56,214,12,5,19,72,13,1,117,2,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.6,-63
BBB,2013J,594928,F,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,4,1022,20,1002,40,32,22,237,73,-1,491,2,-1,125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66.8,-52
BBB,2013J,595010,F,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,0,81,19,62,1,1,-1,29,2,-1,16,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25.3,-85
BBB,2013J,595094,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,1,162,9,153,3,-1,1,45,14,-1,23,-1,-1,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.7,-62
BBB,2013J,595095,F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0,4,1,3,1,-1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.95890411,-85
BBB,2013J,595103,F,Scotland,Lower Than A Level,10-20%,35-55,0,60,N,Pass,3,813,18,795,4,14,44,215,19,-1,452,-1,-1,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75.3,-79
BBB,2013J,595138,F,London Region,HE Qualification,30-40%,0-35,0,60,N,Pass,1,389,3,386,26,24,7,77,29,-1,137,-1,-1,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,-24
BBB,2013J,595232,F,South Region,A Level or Equivalent,90-100%,0-35,0,180,N,Withdrawn,4,217,25,192,14,7,10,72,20,4,87,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.7,-22
BBB,2013J,595234,F,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,2,5,5,0,1,-1,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.60465116,-30
BBB,2013J,595241,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,1,155,0,155,17,6,6,42,27,-1,2,-1,-1,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37.3,-74
BBB,2013J,595295,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,1,294,0,294,12,17,4,56,21,-1,113,1,-1,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72.6,-84
BBB,2013J,595298,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,1,95,0,95,6,-1,3,33,6,-1,6,-1,-1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.14576271,-24
BBB,2013J,595345,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,Pass,3,742,10,732,116,27,31,290,143,2,57,-1,-1,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63.8,-37
BBB,2013J,595436,F,Wales,HE Qualification,10-20%,0-35,0,90,N,Pass,2,510,7,503,4,123,8,107,14,-1,150,-1,-1,104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66.7,-56
BBB,2013J,595499,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Fail,0,115,14,101,11,6,2,27,13,-1,7,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.14576271,-84
BBB,2013J,595509,M,South Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,2,41,0,41,1,-1,2,5,1,-1,19,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.3,-50
BBB,2013J,595570,F,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,4,1051,54,997,45,54,113,391,109,-1,243,-1,-1,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.14576271,-67
BBB,2013J,595594,F,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,2,59,11,48,6,1,3,22,7,-1,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.95890411,-80
BBB,2013J,595672,F,South Region,Lower Than A Level,60-70%,0-35,0,120,Y,Fail,2,457,107,350,14,26,6,95,8,2,235,-1,-1,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.45533981,-81
BBB,2013J,595678,F,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,1,262,8,254,9,18,4,79,8,-1,75,-1,-1,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61.6,-83
BBB,2013J,595711,F,East Anglian Region,A Level or Equivalent,10-20%,35-55,0,60,N,Fail,1,42,4,38,3,-1,4,12,4,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.9,-35
BBB,2013J,595791,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,120,N,Withdrawn,3,3,0,3,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.12087398,-57
BBB,2013J,595818,F,West Midlands Region,Lower Than A Level,10-20%,35-55,0,120,N,Pass,3,897,48,849,54,40,27,334,43,2,258,1,-1,138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76.4,-44
BBB,2013J,595854,F,Scotland,Lower Than A Level,10-20%,0-35,0,60,Y,Pass,2,478,50,428,29,9,75,193,47,-1,52,-1,-1,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58.1,-65
BBB,2013J,595874,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1,265,26,239,14,21,6,60,24,-1,67,1,-1,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65.5,-81
BBB,2013J,595877,F,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,1,1,0,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.4,-81
BBB,2013J,595925,F,South West Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,2,613,22,591,9,12,11,162,30,1,285,-1,-1,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72.6,-43
BBB,2013J,596016,M,Yorkshire Region,Lower Than A Level,10-20%,0-35,0,60,N,Fail,3,181,8,173,20,4,14,53,28,-1,24,-1,-1,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.5,-79
BBB,2013J,596017,F,Wales,A Level or Equivalent,20-30%,35-55,0,120,N,Pass,4,1037,102,935,72,29,35,262,128,5,415,-1,-1,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74.6,-38
BBB,2013J,596041,F,West Midlands Region,A Level or Equivalent,10-20%,0-35,0,120,N,Withdrawn,1,63,0,63,1,-1,3,15,1,-1,-1,-1,-1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.2,-80
BBB,2013J,596100,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1,68,41,27,8,1,4,18,17,-1,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.2,-46
BBB,2013J,596107,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Pass,1,264,0,264,35,15,2,61,27,-1,66,-1,-1,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55,-80
BBB,2013J,596108,M,Wales,Lower Than A Level,30-40%,35-55,0,60,N,Pass,1,301,1,300,15,16,20,103,18,1,99,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56.9,-80
BBB,2013J,596112,F,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,4,52,23,29,6,1,5,11,5,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.66982963,-80
BBB,2013J,596114,F,Wales,HE Qualification,40-50%,35-55,0,60,N,Pass,10,2788,0,2788,92,24,157,929,148,3,1237,9,-1,189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78.2,-80
BBB,2013J,596144,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,1,297,17,280,3,34,9,95,8,-1,71,-1,-1,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71.3,-53
BBB,2013J,596242,F,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,2,399,19,380,54,18,25,122,70,-1,28,-1,-1,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63.5,-80
BBB,2013J,596275,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,1,98,0,98,5,1,2,29,8,-1,21,-1,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.2,-42
BBB,2013J,596305,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Distinction,3,716,0,716,26,69,8,158,54,2,293,-1,-1,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91.7,-17
BBB,2013J,596360,M,London Region,HE Qualification,20-30%,0-35,0,60,N,Fail,3,172,6,166,32,1,10,50,50,-1,2,-1,-1,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.2,-79
BBB,2013J,596372,F,Wales,HE Qualification,70-80%,35-55,0,60,N,Pass,3,822,14,808,16,30,70,281,53,-1,266,1,-1,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,-31
BBB,2013J,596390,F,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass,1,143,0,143,2,12,-1,32,10,-1,1,-1,-1,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63,-60
BBB,2013J,596417,F,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,3,793,37,756,13,41,16,154,62,7,393,1,-1,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66.7,-56
BBB,2013J,596451,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,Y,Pass,14,3925,157,3768,63,63,81,1248,99,-1,2139,-1,-1,232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,75,-67
BBB,2013J,596535,F,West Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Pass,2,606,91,515,43,24,12,201,51,-1,191,-1,-1,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79.6,-45
BBB,2013J,596596,F,Scotland,HE Qualification,80-90%,0-35,0,60,N,Fail,3,800,140,660,15,26,3,139,34,-1,505,-1,-1,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58.4087617,-57
BBB,2013J,596641,F,London Region,Lower Than A Level,10-20%,35-55,0,60,N,Withdrawn,3,30,11,19,4,3,3,10,5,-1,4,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.36969697,-53
BBB,2013J,596677,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,0,43,0,43,2,-1,4,6,7,-1,2,-1,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.5,-60
BBB,2013J,596814,F,Yorkshire Region,A Level or Equivalent,10-20%,0-35,0,60,N,Fail,7,7,0,7,-1,-1,1,2,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.14576271,-79
BBB,2013J,596847,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,120,N,Distinction,1,166,0,166,1,14,-1,22,3,-1,27,-1,-1,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82,-56
BBB,2013J,596849,F,Scotland,HE Qualification,50-60%,0-35,0,60,N,Fail,1,107,0,107,2,-1,2,21,3,-1,53,2,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-37
BBB,2013J,596892,F,East Anglian Region,Lower Than A Level,10-20%,35-55,0,120,N,Fail,1,171,7,164,5,-1,4,92,6,-1,-1,-1,-1,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.3,-79
BBB,2013J,596897,F,Wales,HE Qualification,50-60%,0-35,0,60,N,Pass,1,238,6,232,13,11,2,63,11,-1,83,-1,-1,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.1,-28
BBB,2013J,596961,F,East Midlands Region,Lower Than A Level,10-20%,35-55,0,60,N,Fail,4,526,17,509,31,3,15,174,40,2,197,2,-1,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19.5,-74
BBB,2013J,596964,F,North Western Region,A Level or Equivalent,10-20%,0-35,0,60,Y,Pass,2,585,0,585,12,7,6,106,24,-1,359,1,-1,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71.1,-74
BBB,2013J,597033,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,120,N,Fail,1,27,14,13,-1,-1,3,11,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.2,-46
BBB,2013J,597050,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction,6,1532,318,1214,25,131,99,326,58,4,805,-1,-1,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.7,-22
BBB,2013J,597078,M,North Western Region,A Level or Equivalent,10-20%,35-55,0,60,N,Fail,2,275,62,213,9,-1,9,100,26,-1,69,-1,-1,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.2,-32
BBB,2013J,597102,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,2,490,49,441,8,10,41,195,26,14,125,-1,-1,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85.5,-56
BBB,2013J,597142,F,North Region,A Level or Equivalent,60-70%,35-55,0,60,N,Fail,8,31,0,31,11,-1,-1,6,13,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.31187028,-60
BBB,2013J,597255,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Withdrawn,3,436,13,423,17,1,16,85,32,1,239,-1,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.4,-74
BBB,2013J,597286,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction,2,370,27,343,10,15,6,102,26,-1,124,-1,-1,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85.05135135,-27
BBB,2013J,597301,F,South West Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,3,651,12,639,15,44,25,260,58,-1,140,-1,-1,109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76.3,-62
BBB,2013J,597321,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,3,62,0,62,11,-1,3,21,21,-1,5,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.95890411,-74
BBB,2013J,597451,F,South East Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Withdrawn,4,49,0,49,4,2,4,10,14,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-45
BBB,2013J,597532,F,South West Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,2,401,12,389,35,9,8,143,30,-1,105,-1,-1,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,-74
BBB,2013J,597582,F,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail,1,102,0,102,3,10,5,12,7,-1,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.5,-32
BBB,2013J,597689,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,Y,Fail,1,305,5,300,9,2,32,105,17,1,75,-1,-1,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.45533981,-25
BBB,2013J,597742,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,2,578,43,535,42,15,12,148,42,-1,256,1,-1,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57.6,-60
BBB,2013J,597790,F,Yorkshire Region,HE Qualification,50-60%,35-55,0,120,N,Pass,6,1709,27,1682,30,38,20,261,80,4,1173,1,-1,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76.9,-22
BBB,2013J,597866,F,North Region,Lower Than A Level,10-20%,0-35,0,120,N,Fail,2,338,4,334,8,-1,9,114,13,-1,146,-1,-1,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.6,-73
BBB,2013J,597878,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,4,962,105,857,42,15,45,224,40,2,486,-1,-1,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74.5,-59
BBB,2013J,597886,F,South Region,Lower Than A Level,90-100%,0-35,0,120,N,Distinction,7,1964,73,1891,9,20,17,538,24,-1,1288,-1,-1,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83.6,-71
BBB,2013J,597894,F,London Region,A Level or Equivalent,10-20%,0-35,0,120,N,Pass,11,2851,4,2847,20,32,14,542,50,-1,2060,-1,-1,133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,-43
BBB,2013J,598000,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,2,612,20,592,34,21,51,168,48,1,219,1,-1,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.7,-71
BBB,2013J,598202,F,Wales,Lower Than A Level,20-30%,35-55,0,60,Y,Fail,4,116,1,115,14,1,16,29,22,-1,32,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,3.2,-43
BBB,2013J,598230,F,Ireland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,5,1400,26,1374,18,69,106,318,51,7,709,4,-1,118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71.7,-31
BBB,2013J,598243,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,5,1397,93,1304,16,14,6,427,22,-1,781,-1,-1,131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.5,-32
BBB,2013J,598252,F,Ireland,Lower Than A Level,0-10%,0-35,0,120,N,Pass,1,207,0,207,5,15,6,42,16,-1,29,1,-1,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58.9,-22
BBB,2013J,598253,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,0,92,7,85,7,1,2,21,10,-1,-1,-1,-1,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46.7,-15
BBB,2013J,598260,F,Ireland,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,1,233,0,233,11,1,14,62,21,-1,14,-1,-1,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.8,-28
BBB,2013J,598351,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,2,389,0,389,112,16,2,95,35,-1,63,-1,-1,66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41.8,-71
BBB,2013J,598462,F,South West Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,3,764,1,763,24,42,13,153,45,5,347,2,-1,133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64.4,-46
BBB,2013J,598503,F,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,12,896,59,837,33,13,22,131,56,2,630,1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.2,-46
BBB,2013J,598538,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,2,68,7,61,4,1,7,13,12,-1,29,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-67
BBB,2013J,598562,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,9,9,0,9,-1,-1,5,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.5,-71
BBB,2013J,598623,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,6,1501,540,961,97,60,31,281,141,2,760,-1,-1,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66.1,-57
